time,datetime,PS,QV10M,T10M,U50M,V50M
982911600000,2001-02-23 07:00:00,97751.3671875,0.005196486134082079,277.94549560546875,5.219794273376465,-2.7564029693603516
982915200000,2001-02-23 08:00:00,97755.7890625,0.005250764545053244,278.6683349609375,5.779820919036865,-3.1805524826049805
982918800000,2001-02-23 09:00:00,97745.171875,0.0050534275360405445,279.30419921875,6.467324256896973,-3.9762375354766846
982922400000,2001-02-23 10:00:00,97707.0546875,0.004934377036988735,279.864013671875,6.373866081237793,-3.9102351665496826
982926000000,2001-02-23 11:00:00,97632.40625,0.0049313735216856,280.51666259765625,6.354244709014893,-4.036248207092285
982929600000,2001-02-23 12:00:00,97547.859375,0.0049834102392196655,281.190185546875,6.325535774230957,-4.480715751647949
982933200000,2001-02-23 13:00:00,97477.6640625,0.005038191564381123,281.568603515625,6.1288957595825195,-5.058889865875244
982936800000,2001-02-23 14:00:00,97426.7421875,0.005052781663835049,281.4433288574219,5.673449516296387,-5.4771728515625
982940400000,2001-02-23 15:00:00,97391.6171875,0.005126718897372484,280.7808532714844,4.739219665527344,-5.217527866363525
982944000000,2001-02-23 16:00:00,97364.765625,0.005253839772194624,279.3480224609375,3.817530870437622,-4.745550632476807
982947600000,2001-02-23 17:00:00,97369.2265625,0.005098824854940176,277.9012451171875,3.753786563873291,-5.237347602844238
982951200000,2001-02-23 18:00:00,97364.5234375,0.005012536887079477,277.3421630859375,3.230804204940796,-5.663376331329346
982954800000,2001-02-23 19:00:00,97371.8046875,0.004863319452852011,276.7745361328125,2.3811864852905273,-6.098394393920898
982958400000,2001-02-23 20:00:00,97376.203125,0.004653045907616615,276.2152404785156,1.4112305641174316,-6.17024040222168
982962000000,2001-02-23 21:00:00,97386.203125,0.0043835812248289585,275.2350158691406,0.7746708989143372,-5.572702884674072
982965600000,2001-02-23 22:00:00,97390.4375,0.00410262169316411,274.33209228515625,0.5851943492889404,-5.154314041137695
982969200000,2001-02-23 23:00:00,97388.84375,0.003876959439367056,273.6324462890625,0.6474918127059937,-4.359358310699463
982972800000,2001-02-24 00:00:00,97374.71875,0.0037295527290552855,273.22174072265625,0.8458513021469116,-3.5736100673675537
982976400000,2001-02-24 01:00:00,97347.921875,0.003650914179161191,272.9755859375,1.246691346168518,-3.10414719581604
982980000000,2001-02-24 02:00:00,97327.8828125,0.0036068137269467115,272.7236022949219,1.685784935951233,-3.0841550827026367
982983600000,2001-02-24 03:00:00,97306.6015625,0.0035745722707360983,272.4898681640625,1.7906315326690674,-3.2994515895843506
982987200000,2001-02-24 04:00:00,97296.4609375,0.0035398986656218767,272.23248291015625,1.68692147731781,-3.557069778442383
982990800000,2001-02-24 05:00:00,97281.703125,0.003485557157546282,271.9476318359375,1.6219801902770996,-3.8671817779541016
982994400000,2001-02-24 06:00:00,97297.546875,0.003436086932197213,271.733154296875,1.5432424545288086,-4.239401817321777
